filename,label,R_100,R_150,R_200,G_150,G_200,B_150,B_200
pink (226).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (227).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (228).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (229).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (23).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (230).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (231).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (232).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (233).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (234).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (235).jpg,pink,0.1123046875,0.203125,0.5234375,0.7431640625,0.96875,0.6640625,0.978515625
pink (236).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (237).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (238).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (239).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (24).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (240).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (241).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (242).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (243).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (244).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (245).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (246).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (247).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (248).jpg,pink,0.1123046875,0.203125,0.5234375,0.7431640625,0.96875,0.6640625,0.978515625
pink (249).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (25).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (250).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (251).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (252).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (253).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (254).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (255).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (256).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (257).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (258).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (259).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (26).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (260).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (261).jpg,pink,0.1123046875,0.203125,0.5234375,0.7431640625,0.96875,0.6640625,0.978515625
pink (262).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (263).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (264).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (265).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (266).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (267).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (268).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (269).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (27).jpg,pink,0.1123046875,0.203125,0.5234375,0.7431640625,0.96875,0.6640625,0.978515625
pink (270).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (271).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (272).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (273).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (274).jpg,pink,0.1123046875,0.203125,0.5234375,0.7431640625,0.96875,0.6640625,0.978515625
pink (275).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (276).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (277).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (278).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (279).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (28).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (280).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (281).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (282).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (283).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (284).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (285).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (286).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (287).jpg,pink,0.1123046875,0.203125,0.5234375,0.7431640625,0.96875,0.6640625,0.978515625
pink (288).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (289).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (29).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (290).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (291).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (292).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (293).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (294).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (295).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (296).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (297).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (298).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (299).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (3).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (30).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (300).jpg,pink,0.1123046875,0.203125,0.5234375,0.7431640625,0.96875,0.6640625,0.978515625
pink (301).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (302).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (303).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (304).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (305).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (306).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (307).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (308).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (309).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (31).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (310).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (311).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (312).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (313).jpg,pink,0.1123046875,0.203125,0.5234375,0.7431640625,0.96875,0.6640625,0.978515625
pink (314).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (315).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (316).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (317).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (318).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (319).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (32).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (320).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (321).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (322).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (323).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (324).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (325).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (326).jpg,pink,0.1123046875,0.203125,0.5234375,0.7431640625,0.96875,0.6640625,0.978515625
pink (327).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (328).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (329).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (33).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (330).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (331).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (332).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (333).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (334).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (335).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (336).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (337).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (338).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (339).jpg,pink,0.1123046875,0.203125,0.5234375,0.7431640625,0.96875,0.6640625,0.978515625
pink (34).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (340).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (341).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (342).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (343).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (344).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (345).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (346).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (347).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (348).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (349).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (35).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (350).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (351).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (352).jpg,pink,0.1123046875,0.203125,0.5234375,0.7431640625,0.96875,0.6640625,0.978515625
pink (353).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (354).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (355).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (356).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (357).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (358).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (359).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (36).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (360).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (361).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (362).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (363).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (364).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (365).jpg,pink,0.1123046875,0.203125,0.5234375,0.7431640625,0.96875,0.6640625,0.978515625
pink (366).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (367).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (368).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (369).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (37).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (370).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (371).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (372).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (373).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (374).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (375).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (376).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (377).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (378).jpg,pink,0.1123046875,0.203125,0.5234375,0.7431640625,0.96875,0.6640625,0.978515625
pink (379).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (38).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (380).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (381).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (382).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (383).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (384).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (385).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (386).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (387).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (388).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (389).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (39).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (390).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (391).jpg,pink,0.1123046875,0.203125,0.5234375,0.7431640625,0.96875,0.6640625,0.978515625
pink (392).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (393).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (394).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (395).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (396).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (397).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
